Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,Const,ConstErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,1,0.1350825838038971,0.0003447251708093274,0.12657004228818636,8.425053895661712,0.0020430254251485773,8.572424257749685e-06,1.0,0.7153308635262967,-0.006029491009908033,0.000597010660480689,5.566947806057154e-06,5.570834825274759e-07,0.1350825838038971,0.0003447251708093274,0.0020430254251485773,8.572424257749685e-06,0.0006917721353786448,3.3973305992984806e-06,0,40.198867172199655,19
1,X,51,0.12627339306511348,0.0006449718522341976,0.5555152197406921,0.16063791615647544,0.0026313603143804662,1.139866009262718e-05,0.9797705167038675,0.01916636777826808,-0.004682423358564393,0.0004623651430222989,1.9370534242990624e-06,2.272633339041597e-06,0.12627339306511348,0.0006449718522341976,0.0026313603143804662,1.139866009262718e-05,0.000832879370267198,5.578050893424844e-06,0,31.646604018767277,19
1,X,91,0.12753236366912118,0.0006704643803390634,1.6656311007810893,0.46720456387349263,0.0025758537179808925,1.3577175043162333e-05,0.02858316734540095,0.033957229978720305,-0.0023107945346483427,0.000518841360088802,2.7940773809953524e-06,2.0040428106676833e-06,0.12753236366912118,0.0006704643803390634,0.0025758537179808925,1.3577175043162333e-05,0.0008234392022561301,6.130120858063677e-06,0,19.863926347254004,19
1,X,131,0.1279718764146026,0.0007214766012576887,0.7430880192627023,0.1668337282694206,0.002574114659779645,1.827228284202861e-05,0.9089711642425471,0.16877159903992628,-0.0045253181999129624,0.0006151101074678983,5.093251977166813e-06,1.345459624136347e-06,0.1279718764146026,0.0007214766012576887,0.002574114659779645,1.827228284202861e-05,0.0008257191561317262,7.485080107388018e-06,0,12.38789042927137,19
1,X,171,0.1282904034880485,0.0006656713415057362,0.7514784187494487,0.12963513826425005,0.0025257449347712495,1.569025717644188e-05,0.8791579255046647,0.1919537135437681,-0.00359150815314307,0.0005726449682792672,4.871184663109429e-06,1.1865407757788438e-06,0.1282904034880485,0.0006656713415057362,0.0025257449347712495,1.569025717644188e-05,0.0008122198440928515,6.5741686764682355e-06,0,28.09914300319016,19
1,X,211,0.12719342097278338,0.0005117332117966534,0.29944798932562733,0.08761630632944534,0.0026189425632991404,1.3488498197662463e-05,0.9957872543298798,0.0019298839931229939,-0.0030773792686570184,0.0005235948730941844,2.364909379437563e-11,0.00012102544862919895,0.12719342097278338,0.0005117332117966534,0.0026189425632991404,1.3488498197662463e-05,0.0008349886194615828,5.4570768975115945e-06,0,20.283143087210643,19
1,X,251,0.1259158436283673,0.0006069932361186486,0.8059267741723901,0.035948585132425326,0.0026246401849230458,1.7067036935508855e-05,0.6861757203214865,0.3143853941280662,-0.00382848199733787,0.0005566953039084048,5.800761202697235e-06,7.650287530747145e-07,0.1259158436283673,0.0006069932361186486,0.0026246401849230458,1.7067036935508855e-05,0.0008283999950392633,6.70556415473017e-06,0,20.50349227847878,19
1,X,291,0.12731378229289125,0.0008702697770531544,0.22170679451683378,0.10177282540357101,0.0026445920621436733,1.4666536594503624e-05,0.9957074840304104,0.0016905086807113556,-0.003541527239469652,0.0005718813464648296,1.3432116530154303e-11,0.0001475632204866073,0.12731378229289125,0.0008702697770531544,0.0026445920621436733,1.4666536594503624e-05,0.0008439642389231673,7.42891741013605e-06,0,19.086124373273044,19
1,X,771,0.12467219200175099,0.00051956915179762,0.7887871021273475,0.12346104772462729,0.002641485584553513,1.5363492922607037e-05,0.8776975896155035,0.210084614726345,-0.0036346180663054278,0.00046578084388928273,5.455091437358006e-06,7.429892185020771e-07,0.12467219200175099,0.00051956915179762,0.002641485584553513,1.5363492922607037e-05,0.0008254823169806354,5.906466614895799e-06,0,22.603161880440183,19
1,X,811,0.1263094413158833,0.0005048518811463312,0.8071289773533086,0.030654051763531087,0.002586272674166179,1.3397970288621646e-05,0.6963216234259252,0.2598490636562853,-0.003972592221644143,0.0004779344669661779,3.6286508601085512e-06,6.023278812819497e-07,0.1263094413158833,0.0005048518811463312,0.002586272674166179,1.3397970288621646e-05,0.0008188419042367623,5.357772529298769e-06,0,21.629465695517624,19
1,X,851,0.12652590534238015,0.0005533740287743356,0.7426560690299494,0.14310394345837413,0.0025729127498867765,1.555677578812635e-05,0.9222534101170305,0.12735155226671807,-0.004040704244119161,0.0005104850444280929,4.341007320091684e-06,8.87171247270224e-07,0.12652590534238015,0.0005533740287743356,0.0025729127498867765,1.555677578812635e-05,0.000816008056901878,6.0893536336376756e-06,0,22.549678457503976,19
1,X,891,0.12428371216587573,0.0010939310146163381,4.479262640817436,2.372836482539726,0.002661055187344801,2.4545567586299524e-05,0.97093783012912,0.013204574956406034,-0.004196832759363271,0.0005297193938126677,6.724482229382156e-06,6.628995512383832e-07,0.12428371216587573,0.0010939310146163381,0.002661055187344801,2.4545567586299524e-05,0.000829006683946062,1.0569602055377191e-05,0,25.741179375774514,19
1,X,931,0.12462572634961029,0.0005159220058950207,0.6027972824638217,0.2526400096630347,0.0026782306160170258,1.360555772283176e-05,0.9876534086746178,0.02167200453079704,-0.004459271707151205,0.0005051666122485473,2.867063710869644e-06,1.482442313833765e-06,0.12462572634961029,0.0005159220058950207,0.0026782306160170258,1.360555772283176e-05,0.0008366534515144045,5.482772132866393e-06,0,15.946899078920389,19
1,X,971,0.12533055704991145,0.0007252697518866442,2.0754901904327547,1.0767705428696877,0.0026668898352246568,1.4147976902822903e-05,0.007580648268229406,0.007925477322991203,-0.0024662474765179184,0.0005356881510033092,3.288283814497084e-06,3.205501750911111e-06,0.12533055704991145,0.0007252697518866442,0.0026668898352246568,1.4147976902822903e-05,0.0008378224245951656,6.577371224679644e-06,0,20.612120591490974,19
1,X,1011,0.12509451118461024,0.0006176167365343508,1.489281147220904,0.34915753927675386,0.0026677650863305155,1.6794543909088655e-05,0.046458220628902314,0.06577362170883652,-0.0023943652225311904,0.0005487545907776822,3.6863364169364976e-06,1.3306500395013352e-06,0.12509451118461024,0.0006176167365343508,0.0026677650863305155,1.6794543909088655e-05,0.0008365189297411126,6.692544660944045e-06,0,19.894026314500667,19
1,X,1631,0.12303241531223766,0.0005088791426051984,0.6597206555548786,0.18983734867483265,0.0027326546110038917,1.5063336405280207e-05,0.9786074592793912,0.03391784173530954,-0.004097595082227093,0.0005317456827514132,4.7707504738481175e-06,1.070164012867969e-06,0.12303241531223766,0.0005088791426051984,0.0027326546110038917,1.5063336405280207e-05,0.0008427412022301275,5.807801425798019e-06,0,19.569759288722967,19
1,X,1671,0.12198242319507081,0.0005551855515205105,1.3394298689731121,0.10809136252147944,0.0027857413180687658,1.6677322629609975e-05,0.17154759245950246,0.15159923444138867,-0.0041010246705145866,0.00045809282593344317,4.791560788977578e-06,8.754266779770205e-07,0.12198242319507081,0.0005551855515205105,0.0027857413180687658,1.6677322629609975e-05,0.0008517810547198101,6.405659996970049e-06,0,29.386637946932158,19
1,X,1711,0.12253796841639306,0.0005879689738893969,0.7625353898043298,0.02139453090824317,0.002716079300332002,1.6380767266751303e-05,0.6780924150310852,0.17317473911140582,-0.003963773983759537,0.0005616806799971396,4.186196737285819e-06,7.961344900769831e-07,0.12253796841639306,0.0005879689738893969,0.002716079300332002,1.6380767266751303e-05,0.0008342631399850658,6.429602125927537e-06,0,30.7909901242739,19
1,X,1751,0.12604227238629026,0.0008326582037887344,0.6806670706108036,0.2180897814786938,0.0026453606257089506,1.8183833834857456e-05,0.9499034603934456,0.09656724044964726,-0.0037485102853393134,0.0005939402091475498,4.900537473382372e-06,2.07882047388197e-06,0.12604227238629026,0.0008326582037887344,0.0026453606257089506,1.8183833834857456e-05,0.0008357782088428082,7.968064532563198e-06,0,23.523587313497753,19
1,X,1791,0.12445328391945504,0.0006727352936676648,0.5453759833523585,0.30685889494644814,0.0026704566809252483,1.3398041631475146e-05,0.9904481080388308,0.016824254575379616,-0.004734236933954533,0.00046522608454995336,2.896709052169211e-06,2.2151117521207463e-06,0.12445328391945504,0.0006727352936676648,0.0026704566809252483,1.3398041631475146e-05,0.0008330706466393426,6.143936409447922e-06,0,28.810523387599545,19
1,X,1831,0.12329428506763306,0.0005519479284838758,0.7120898829038198,0.05088571987145879,0.002742031378853993,1.5322816044373907e-05,0.8805219277102617,0.0744443728874492,-0.0041108494418680705,0.0005286082008373708,3.013639558923087e-06,7.854662511624921e-07,0.12329428506763306,0.0005519479284838758,0.002742031378853993,1.5322816044373907e-05,0.0008474328620888011,6.067745376097832e-06,0,39.391286434476534,19
1,X,1871,0.12371552163096357,0.0011491798162835433,1.548250335744596,0.9731463622932681,0.00269097676646744,1.367361055910855e-05,0.037527938304510344,0.1169666049313478,-0.004068965892749575,0.0005558945408300014,5.5399755985119375e-06,3.5659832927695262e-06,0.12371552163096357,0.0011491798162835433,0.00269097676646744,1.367361055910855e-05,0.0008344956418891704,8.835527432073898e-06,0,8.854286422540728,19
1,X,2211,0.12311379306310305,0.0005335760396862631,0.8058263075274371,0.06071413320453073,0.002730858930104903,1.6900810017380242e-05,0.803083495246719,0.22029394896105364,-0.003427854616447131,0.0004951469480319592,4.297307842522913e-06,5.917936793853331e-07,0.12311379306310305,0.0005335760396862631,0.002730858930104903,1.6900810017380242e-05,0.000842744471373545,6.367333560972334e-06,0,29.156143611801507,19
1,X,2251,0.12324303868633632,0.0005642566374817535,1.4863346825992874,0.1802659535119686,0.002709231570647382,1.5094927392228334e-05,0.06817696036653859,0.05403788408449839,-0.0034086946069922896,0.0005936922808739516,3.768477815353499e-06,1.0705264634006118e-06,0.12324303868633632,0.0005642566374817535,0.002709231570647382,1.5094927392228334e-05,0.0008369479688529396,6.035621506006925e-06,0,21.026725056358135,19
1,X,2291,0.1234995493546725,0.0006416641416998238,0.7355732098311764,0.07717019344313436,0.002719621518376928,1.88253910437604e-05,0.8697073655477683,0.13368663503214057,-0.004359278972296814,0.0005332268667745299,2.5712836288593888e-06,7.835452252211162e-07,0.1234995493546725,0.0006416641416998238,0.002719621518376928,1.88253910437604e-05,0.0008419063319055881,7.286748904759646e-06,0,40.65696056656587,19
1,X,2331,0.12402193232071002,0.0006798678044188912,0.7755082034228843,0.0182167995006019,0.0026984708702286484,1.778497828438348e-05,0.6341446452375942,0.27614940917366404,-0.005732782315151968,0.0005727614217530223,4.158187548153336e-06,7.322485926203329e-07,0.12402193232071002,0.0006798678044188912,0.0026984708702286484,1.778497828438348e-05,0.0008388922109237108,7.1914475507568944e-06,0,21.627357807330412,19
1,X,2371,0.12338806500357571,0.0005538569192139385,0.1003368099114762,9.826239626234678,0.0027191167394352697,1.2772387470590422e-05,0.9999996543281338,0.10045891410854768,-0.0025378946209790036,0.0004917419153860456,5.592911916491583e-06,9.169082763182955e-07,0.12338806500357571,0.0005538569192139385,0.0027191167394352697,1.2772387470590422e-05,0.0008409902120681441,5.464042213038137e-06,0,17.5782311019917,19
1,X,2411,0.12329260185466973,0.0005548836888036392,1.3789814345136302,0.14568454200715064,0.0027171084635378884,1.621453111140688e-05,0.10645152371784677,0.09594107712865457,-0.003136842379865018,0.0005183206931853927,4.160552611372493e-06,9.001299058289391e-07,0.12329260185466973,0.0005548836888036392,0.0027171084635378884,1.621453111140688e-05,0.0008397188978160942,6.276401060557352e-06,0,31.213373909610816,19
1,X,2451,0.12336292433179762,0.0006363634076000949,0.7661967180250194,0.07036351894469667,0.0027063320546610384,1.9132382121658364e-05,0.8390105619083472,0.17513652667585378,-0.004999383548611084,0.0005337096510866944,3.4315508297860785e-06,7.149179560214658e-07,0.12336292433179762,0.0006363634076000949,0.0027063320546610384,1.9132382121658364e-05,0.0008368655138280226,7.3237652833643695e-06,0,22.121357707020795,19
1,X,2674,0.12021465827702935,0.0005810041755160425,0.6002257120601732,0.13753716475203093,0.002895298852056004,1.8244153793484184e-05,0.9795210692329888,0.020866473686434295,-0.005314262577840165,0.0005596893855484375,2.445314161379497e-06,1.23837256537751e-06,0.12021465827702935,0.0005810041755160425,0.002895298852056004,1.8244153793484184e-05,0.0008724504250578748,6.928423374605187e-06,0,25.20346978433027,19
1,X,sum,0.1241333197671132,0.00011110214524616738,1.3592420645884908,0.04594606990192851,8.813496742667534e-05,1.092873958520932e-07,0.08422952023209263,0.02449010499398807,-0.0038051617787907277,9.730123195808463e-05,1.5647004285024303e-07,6.14917000679726e-09,0.1241333197671132,0.00011110214524616738,8.813496742667534e-05,1.092873958520932e-07,2.7423731782028252e-05,4.193829039428578e-08,0,76.83415132327508,19
